codmun,ano,is_top_100,regiao
314085,2007,0,Sudeste
314085,2010,0,Sudeste
314090,2007,0,Sudeste
314090,2010,0,Sudeste
314100,2007,0,Sudeste
314100,2010,0,Sudeste
314110,2007,0,Sudeste
314110,2010,0,Sudeste
314120,2007,0,Sudeste
314120,2010,0,Sudeste
314130,2007,0,Sudeste
314130,2010,0,Sudeste
314140,2007,0,Sudeste
314140,2010,0,Sudeste
314150,2007,0,Sudeste
314150,2010,0,Sudeste
314160,2007,0,Sudeste
314160,2010,0,Sudeste
314180,2007,0,Sudeste
314180,2010,0,Sudeste
314190,2007,0,Sudeste
314190,2010,0,Sudeste
314200,2007,0,Sudeste
314200,2010,0,Sudeste
314210,2007,0,Sudeste
314210,2010,0,Sudeste
314220,2007,0,Sudeste
314220,2010,0,Sudeste
314225,2007,0,Sudeste
314225,2010,0,Sudeste
314230,2007,0,Sudeste
314230,2010,0,Sudeste
314240,2007,0,Sudeste
314240,2010,0,Sudeste
314250,2007,0,Sudeste
314250,2010,0,Sudeste
314260,2007,0,Sudeste
314260,2010,0,Sudeste
314270,2007,0,Sudeste
314270,2010,0,Sudeste
314280,2007,0,Sudeste
314280,2010,0,Sudeste
314290,2007,0,Sudeste
314290,2010,0,Sudeste
314300,2007,0,Sudeste
314300,2010,0,Sudeste
314310,2007,0,Sudeste
314310,2010,0,Sudeste
314315,2007,0,Sudeste
314315,2010,0,Sudeste
314320,2007,0,Sudeste
314320,2010,0,Sudeste
314330,2007,1,Sudeste
314330,2010,1,Sudeste
314340,2007,0,Sudeste
314340,2010,0,Sudeste
314345,2007,0,Sudeste
314345,2010,0,Sudeste
314350,2007,0,Sudeste
314350,2010,0,Sudeste
314360,2007,0,Sudeste
314360,2010,0,Sudeste
314370,2007,0,Sudeste
314370,2010,0,Sudeste
314380,2007,0,Sudeste
314380,2010,0,Sudeste
314390,2007,0,Sudeste
314390,2010,0,Sudeste
314400,2007,0,Sudeste
314400,2010,0,Sudeste
314410,2007,0,Sudeste
314410,2010,0,Sudeste
314420,2007,0,Sudeste
314420,2010,0,Sudeste
314430,2007,0,Sudeste
314430,2010,0,Sudeste
314435,2007,0,Sudeste
314435,2010,0,Sudeste
314437,2007,0,Sudeste
314437,2010,0,Sudeste
314440,2007,0,Sudeste
314440,2010,0,Sudeste
314450,2007,0,Sudeste
314450,2010,0,Sudeste
314460,2007,0,Sudeste
314460,2010,0,Sudeste
314465,2007,0,Sudeste
314465,2010,0,Sudeste
314467,2007,0,Sudeste
314467,2010,0,Sudeste
314470,2007,0,Sudeste
314470,2010,0,Sudeste
314480,2007,0,Sudeste
314480,2010,0,Sudeste
314490,2007,0,Sudeste
314490,2010,0,Sudeste
314500,2007,0,Sudeste
314500,2010,0,Sudeste
314505,2007,0,Sudeste
314505,2010,0,Sudeste
314510,2007,0,Sudeste
314510,2010,0,Sudeste
314520,2007,0,Sudeste
314520,2010,0,Sudeste
314530,2007,0,Sudeste
314530,2010,0,Sudeste
314535,2007,0,Sudeste
314535,2010,0,Sudeste
314537,2007,0,Sudeste
314537,2010,0,Sudeste
314540,2007,0,Sudeste
314540,2010,0,Sudeste
314545,2007,0,Sudeste
314545,2010,0,Sudeste
314550,2007,0,Sudeste
314550,2010,0,Sudeste
314560,2007,0,Sudeste
314560,2010,0,Sudeste
314570,2007,0,Sudeste
314570,2010,0,Sudeste
314580,2007,0,Sudeste
314580,2010,0,Sudeste
314585,2007,0,Sudeste
314585,2010,0,Sudeste
314587,2007,0,Sudeste
314587,2010,0,Sudeste
314590,2007,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314590,2010,0,Sudeste
314600,2007,0,Sudeste
314600,2010,0,Sudeste
314610,2007,0,Sudeste
314610,2010,0,Sudeste
314620,2007,0,Sudeste
314620,2010,0,Sudeste
314625,2007,0,Sudeste
314625,2010,0,Sudeste
314630,2007,0,Sudeste
314630,2010,0,Sudeste
314640,2007,0,Sudeste
314640,2010,0,Sudeste
314650,2007,0,Sudeste
314650,2010,0,Sudeste
314655,2007,0,Sudeste
314655,2010,0,Sudeste
314660,2007,0,Sudeste
314660,2010,0,Sudeste
314670,2007,0,Sudeste
314670,2010,0,Sudeste
314675,2007,0,Sudeste
314675,2010,0,Sudeste
314690,2007,0,Sudeste
314690,2010,0,Sudeste
314700,2007,0,Sudeste
314700,2010,0,Sudeste
314710,2007,0,Sudeste
314710,2010,0,Sudeste
314720,2007,0,Sudeste
314720,2010,0,Sudeste
314730,2007,0,Sudeste
314730,2010,0,Sudeste
314740,2007,0,Sudeste
314740,2010,0,Sudeste
314750,2007,0,Sudeste
314750,2010,0,Sudeste
314760,2007,0,Sudeste
314760,2010,0,Sudeste
314770,2007,0,Sudeste
314770,2010,0,Sudeste
314780,2007,0,Sudeste
314780,2010,0,Sudeste
314790,2007,0,Sudeste
314790,2010,0,Sudeste
314795,2007,0,Sudeste
314795,2010,0,Sudeste
314800,2007,0,Sudeste
314800,2010,0,Sudeste
314810,2007,0,Sudeste
314810,2010,0,Sudeste
314820,2007,0,Sudeste
314820,2010,0,Sudeste
314830,2007,0,Sudeste
314830,2010,0,Sudeste
314840,2007,0,Sudeste
314840,2010,0,Sudeste
314850,2007,0,Sudeste
314850,2010,0,Sudeste
314860,2007,0,Sudeste
314860,2010,0,Sudeste
314870,2007,0,Sudeste
314870,2010,0,Sudeste
314875,2007,0,Sudeste
314875,2010,0,Sudeste
314880,2007,0,Sudeste
314880,2010,0,Sudeste
314890,2007,0,Sudeste
314890,2010,0,Sudeste
314900,2007,0,Sudeste
314900,2010,0,Sudeste
314910,2007,0,Sudeste
314910,2010,0,Sudeste
314915,2007,0,Sudeste
314915,2010,0,Sudeste
314920,2007,0,Sudeste
314920,2010,0,Sudeste
314930,2007,0,Sudeste
314930,2010,0,Sudeste
314940,2007,0,Sudeste
314940,2010,0,Sudeste
314950,2007,0,Sudeste
314950,2010,0,Sudeste
314960,2007,0,Sudeste
314960,2010,0,Sudeste
314970,2007,0,Sudeste
314970,2010,0,Sudeste
314980,2007,0,Sudeste
314980,2010,0,Sudeste
314990,2007,0,Sudeste
314990,2010,0,Sudeste
314995,2007,0,Sudeste
314995,2010,0,Sudeste
315000,2007,0,Sudeste
315000,2010,0,Sudeste
315010,2007,0,Sudeste
315010,2010,0,Sudeste
315015,2007,0,Sudeste
315015,2010,0,Sudeste
315020,2007,0,Sudeste
315020,2010,0,Sudeste
315030,2007,0,Sudeste
315030,2010,0,Sudeste
315040,2007,0,Sudeste
315040,2010,0,Sudeste
315050,2007,0,Sudeste
315050,2010,0,Sudeste
315053,2007,0,Sudeste
315053,2010,0,Sudeste
315057,2007,0,Sudeste
315057,2010,0,Sudeste
315060,2007,0,Sudeste
315060,2010,0,Sudeste
315070,2007,0,Sudeste
315070,2010,0,Sudeste
315080,2007,0,Sudeste
315080,2010,0,Sudeste
315090,2007,0,Sudeste
315090,2010,0,Sudeste
315100,2007,0,Sudeste
315100,2010,0,Sudeste
315110,2007,0,Sudeste
315110,2010,0,Sudeste
315120,2007,0,Sudeste
315120,2010,0,Sudeste
315130,2007,0,Sudeste
315130,2010,0,Sudeste
315140,2007,0,Sudeste
315140,2010,0,Sudeste
315150,2007,0,Sudeste
315150,2010,0,Sudeste
315160,2007,0,Sudeste
315160,2010,0,Sudeste
315170,2007,0,Sudeste
315170,2010,0,Sudeste
315180,2007,0,Sudeste
315180,2010,0,Sudeste
315190,2007,0,Sudeste
315190,2010,0,Sudeste
315200,2007,0,Sudeste
315200,2010,0,Sudeste
315210,2007,0,Sudeste
315210,2010,0,Sudeste
315213,2007,0,Sudeste
315213,2010,0,Sudeste
315217,2007,0,Sudeste
315217,2010,0,Sudeste
315220,2007,0,Sudeste
315220,2010,0,Sudeste
315230,2007,0,Sudeste
315230,2010,0,Sudeste
315240,2007,0,Sudeste
315240,2010,0,Sudeste
315250,2007,0,Sudeste
315250,2010,0,Sudeste
315260,2007,0,Sudeste
315260,2010,0,Sudeste
315270,2007,0,Sudeste
315270,2010,0,Sudeste
315280,2007,0,Sudeste
315280,2010,0,Sudeste
315280,2010,0,Sudeste
315280,2010,0,Sudeste
315280,2010,0,Sudeste
315290,2007,0,Sudeste
315290,2010,0,Sudeste
315300,2007,0,Sudeste
315300,2010,0,Sudeste
315320,2007,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315320,2010,0,Sudeste
315330,2007,0,Sudeste
315330,2010,0,Sudeste
315340,2007,0,Sudeste
315340,2010,0,Sudeste
315350,2007,0,Sudeste
315350,2010,0,Sudeste
315360,2007,0,Sudeste
315360,2010,0,Sudeste
315370,2007,0,Sudeste
315370,2010,0,Sudeste
315380,2007,0,Sudeste
315380,2010,0,Sudeste
315390,2007,0,Sudeste
315390,2010,0,Sudeste
315400,2007,0,Sudeste
315400,2010,0,Sudeste
315410,2007,0,Sudeste
315410,2010,0,Sudeste
315415,2007,0,Sudeste
315415,2010,0,Sudeste
315420,2007,0,Sudeste
315420,2010,0,Sudeste
315430,2007,0,Sudeste
315430,2010,0,Sudeste
315440,2007,0,Sudeste
315440,2010,0,Sudeste
315445,2007,0,Sudeste
315445,2010,0,Sudeste
315445,2010,0,Sudeste
315445,2010,0,Sudeste
315445,2010,0,Sudeste
315450,2007,0,Sudeste
315450,2010,0,Sudeste
315460,2007,1,Sudeste
315460,2010,1,Sudeste
315470,2007,0,Sudeste
315470,2010,0,Sudeste
315480,2007,0,Sudeste
315480,2010,0,Sudeste
315490,2007,0,Sudeste
315490,2010,0,Sudeste
315500,2007,0,Sudeste
315500,2010,0,Sudeste
315510,2007,0,Sudeste
315510,2010,0,Sudeste
315520,2007,0,Sudeste
315520,2010,0,Sudeste
315530,2007,0,Sudeste
315530,2010,0,Sudeste
315540,2007,0,Sudeste
315540,2010,0,Sudeste
315550,2007,0,Sudeste
315550,2010,0,Sudeste
315560,2007,0,Sudeste
315560,2010,0,Sudeste
315570,2007,0,Sudeste
315570,2010,0,Sudeste
315580,2007,0,Sudeste
315580,2010,0,Sudeste
315590,2007,0,Sudeste
315590,2010,0,Sudeste
315600,2007,0,Sudeste
315600,2010,0,Sudeste
315610,2007,0,Sudeste
315610,2010,0,Sudeste
315620,2007,0,Sudeste
315620,2010,0,Sudeste
315630,2007,0,Sudeste
315630,2010,0,Sudeste
315640,2007,0,Sudeste
315640,2010,0,Sudeste
315645,2007,0,Sudeste
315645,2010,0,Sudeste
315650,2007,0,Sudeste
315650,2010,0,Sudeste
315660,2007,0,Sudeste
315660,2010,0,Sudeste
315670,2007,0,Sudeste
315670,2010,0,Sudeste
315680,2007,0,Sudeste
315680,2010,0,Sudeste
315690,2007,0,Sudeste
315690,2010,0,Sudeste
315700,2007,0,Sudeste
315700,2010,0,Sudeste
315710,2007,0,Sudeste
315710,2010,0,Sudeste
315720,2007,0,Sudeste
315720,2010,0,Sudeste
315720,2010,0,Sudeste
315720,2010,0,Sudeste
315720,2010,0,Sudeste
315725,2007,0,Sudeste
315725,2010,0,Sudeste
315727,2007,0,Sudeste
315727,2010,0,Sudeste
315730,2007,0,Sudeste
315730,2010,0,Sudeste
315733,2007,0,Sudeste
315733,2010,0,Sudeste
315737,2007,0,Sudeste
315737,2010,0,Sudeste
315740,2007,0,Sudeste
315740,2010,0,Sudeste
315750,2007,0,Sudeste
315750,2010,0,Sudeste
315760,2007,0,Sudeste
315760,2010,0,Sudeste
315765,2007,0,Sudeste
315765,2010,0,Sudeste
315770,2007,0,Sudeste
315770,2010,0,Sudeste
315780,2007,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315780,2010,0,Sudeste
315790,2007,0,Sudeste
315790,2010,0,Sudeste
315800,2007,0,Sudeste
315800,2010,0,Sudeste
315810,2007,0,Sudeste
315810,2010,0,Sudeste
315820,2007,0,Sudeste
315820,2010,0,Sudeste
315830,2007,0,Sudeste
315830,2010,0,Sudeste
315840,2007,0,Sudeste
315840,2010,0,Sudeste
315850,2007,0,Sudeste
315850,2010,0,Sudeste
315860,2007,0,Sudeste
315860,2010,0,Sudeste
315870,2007,0,Sudeste
315870,2010,0,Sudeste
315880,2007,0,Sudeste
315880,2010,0,Sudeste
315890,2007,0,Sudeste
315890,2010,0,Sudeste
315895,2007,0,Sudeste
315895,2010,0,Sudeste
315900,2007,0,Sudeste
315900,2010,0,Sudeste
315910,2007,0,Sudeste
315910,2010,0,Sudeste
315920,2007,0,Sudeste
315920,2010,0,Sudeste
315930,2007,0,Sudeste
315930,2010,0,Sudeste
315935,2007,0,Sudeste
315935,2010,0,Sudeste
315940,2007,0,Sudeste
315940,2010,0,Sudeste
315950,2007,0,Sudeste
315950,2010,0,Sudeste
315960,2007,0,Sudeste
315960,2010,0,Sudeste
315970,2007,0,Sudeste
315970,2010,0,Sudeste
315980,2007,0,Sudeste
315980,2010,0,Sudeste
315990,2007,0,Sudeste
315990,2010,0,Sudeste
316000,2007,0,Sudeste
316000,2010,0,Sudeste
316010,2007,0,Sudeste
316010,2010,0,Sudeste
316020,2007,0,Sudeste
316020,2010,0,Sudeste
316030,2007,0,Sudeste
316030,2010,0,Sudeste
316040,2007,0,Sudeste
316040,2010,0,Sudeste
316045,2007,0,Sudeste
316045,2010,0,Sudeste
316050,2007,0,Sudeste
316050,2010,0,Sudeste
316060,2007,0,Sudeste
316060,2010,0,Sudeste
316070,2007,0,Sudeste
316070,2010,0,Sudeste
316080,2007,0,Sudeste
316080,2010,0,Sudeste
316090,2007,0,Sudeste
316090,2010,0,Sudeste
316095,2007,0,Sudeste
316095,2010,0,Sudeste
316100,2007,0,Sudeste
316100,2010,0,Sudeste
316105,2007,0,Sudeste
316105,2010,0,Sudeste
316130,2007,0,Sudeste
316130,2010,0,Sudeste
316140,2007,0,Sudeste
316140,2010,0,Sudeste
316150,2007,0,Sudeste
316150,2010,0,Sudeste
316160,2007,0,Sudeste
316160,2010,0,Sudeste
316165,2007,0,Sudeste
316165,2010,0,Sudeste
316170,2007,0,Sudeste
316170,2010,0,Sudeste
316180,2007,0,Sudeste
316180,2010,0,Sudeste
316190,2007,0,Sudeste
316190,2010,0,Sudeste
316200,2007,0,Sudeste
316200,2010,0,Sudeste
316210,2007,0,Sudeste
316210,2010,0,Sudeste
316220,2007,0,Sudeste
316220,2010,0,Sudeste
316225,2007,0,Sudeste
316225,2010,0,Sudeste
316230,2007,0,Sudeste
316230,2010,0,Sudeste
316240,2007,0,Sudeste
316240,2010,0,Sudeste
316245,2007,0,Sudeste
316245,2010,0,Sudeste
316250,2007,0,Sudeste
316250,2010,0,Sudeste
316255,2007,0,Sudeste
316255,2010,0,Sudeste
316257,2007,0,Sudeste
316257,2010,0,Sudeste
316260,2007,0,Sudeste
316260,2010,0,Sudeste
316265,2007,0,Sudeste
316265,2010,0,Sudeste
316270,2007,0,Sudeste
316270,2010,0,Sudeste
316270,2010,0,Sudeste
316270,2010,0,Sudeste
316270,2010,0,Sudeste
316280,2007,0,Sudeste
316280,2010,0,Sudeste
316290,2007,0,Sudeste
316290,2010,0,Sudeste
316292,2007,0,Sudeste
316292,2010,0,Sudeste
316294,2007,0,Sudeste
316294,2010,0,Sudeste
316295,2007,0,Sudeste
316295,2010,0,Sudeste
316300,2007,0,Sudeste
316300,2010,0,Sudeste
316310,2007,0,Sudeste
316310,2010,0,Sudeste
316320,2007,0,Sudeste
316320,2010,0,Sudeste
316330,2007,0,Sudeste
316330,2010,0,Sudeste
316330,2010,0,Sudeste
316330,2010,0,Sudeste
316330,2010,0,Sudeste
316340,2007,0,Sudeste
316340,2010,0,Sudeste
316350,2007,0,Sudeste
316350,2010,0,Sudeste
316360,2007,0,Sudeste
316360,2010,0,Sudeste
316370,2007,0,Sudeste
316370,2010,0,Sudeste
316380,2007,0,Sudeste
316380,2010,0,Sudeste
316390,2007,0,Sudeste
316390,2010,0,Sudeste
316400,2007,0,Sudeste
316400,2010,0,Sudeste
316410,2007,0,Sudeste
316410,2010,0,Sudeste
316420,2007,0,Sudeste
316420,2010,0,Sudeste
316430,2007,0,Sudeste
316430,2010,0,Sudeste
316440,2007,0,Sudeste
316440,2010,0,Sudeste
316443,2007,0,Sudeste
316443,2010,0,Sudeste
316447,2007,0,Sudeste
316447,2010,0,Sudeste
316450,2007,0,Sudeste
316450,2010,0,Sudeste
316460,2007,0,Sudeste
316460,2010,0,Sudeste
316470,2007,0,Sudeste
316470,2010,0,Sudeste
316480,2007,0,Sudeste
316480,2010,0,Sudeste
316490,2007,0,Sudeste
316490,2010,0,Sudeste
316500,2007,0,Sudeste
316500,2010,0,Sudeste
316510,2007,0,Sudeste
316510,2010,0,Sudeste
316520,2007,0,Sudeste
316520,2010,0,Sudeste
316530,2007,0,Sudeste
316530,2010,0,Sudeste
316540,2007,0,Sudeste
316540,2010,0,Sudeste
316550,2007,0,Sudeste
316550,2010,0,Sudeste
316553,2007,0,Sudeste
316553,2010,0,Sudeste
316555,2007,0,Sudeste
316555,2010,0,Sudeste
316556,2007,0,Sudeste
316556,2010,0,Sudeste
316557,2007,0,Sudeste
316557,2010,0,Sudeste
316560,2007,0,Sudeste
316560,2010,0,Sudeste
316570,2007,0,Sudeste
316570,2010,0,Sudeste
316580,2007,0,Sudeste
316580,2010,0,Sudeste
316590,2007,0,Sudeste
316590,2010,0,Sudeste
316600,2007,0,Sudeste
316600,2010,0,Sudeste
316610,2007,0,Sudeste
316610,2010,0,Sudeste
316620,2007,0,Sudeste
316620,2010,0,Sudeste
316630,2007,0,Sudeste
316630,2010,0,Sudeste
316640,2007,0,Sudeste
316640,2010,0,Sudeste
316650,2007,0,Sudeste
316650,2010,0,Sudeste
316660,2007,0,Sudeste
316660,2010,0,Sudeste
316670,2007,0,Sudeste
316670,2010,0,Sudeste
316680,2007,0,Sudeste
316680,2010,0,Sudeste
316690,2007,0,Sudeste
316690,2010,0,Sudeste
316695,2007,0,Sudeste
316695,2010,0,Sudeste
316700,2007,0,Sudeste
316700,2010,0,Sudeste
316710,2007,0,Sudeste
316710,2010,0,Sudeste
316720,2007,0,Sudeste
316720,2010,0,Sudeste
316730,2007,0,Sudeste
316730,2010,0,Sudeste
316740,2007,0,Sudeste
316740,2010,0,Sudeste
316750,2007,0,Sudeste
316750,2010,0,Sudeste
316760,2007,0,Sudeste
316760,2010,0,Sudeste
316770,2007,0,Sudeste
316770,2010,0,Sudeste
316780,2007,0,Sudeste
316780,2010,0,Sudeste
316790,2007,0,Sudeste
316790,2010,0,Sudeste
316800,2007,0,Sudeste
316800,2010,0,Sudeste
316805,2007,0,Sudeste
316805,2010,0,Sudeste
316830,2007,0,Sudeste
316830,2010,0,Sudeste
316840,2007,0,Sudeste
316840,2010,0,Sudeste
316850,2007,0,Sudeste
316850,2010,0,Sudeste
316860,2007,0,Sudeste
316860,2010,0,Sudeste
316870,2007,0,Sudeste
316870,2010,0,Sudeste
316880,2007,0,Sudeste
316880,2010,0,Sudeste
316890,2007,0,Sudeste
316890,2010,0,Sudeste
316900,2007,0,Sudeste
316900,2010,0,Sudeste
316905,2007,0,Sudeste
316905,2010,0,Sudeste
316920,2007,0,Sudeste
316920,2010,0,Sudeste
316930,2007,0,Sudeste
316930,2010,0,Sudeste
316935,2007,0,Sudeste
316935,2010,0,Sudeste
316940,2007,0,Sudeste
316940,2010,0,Sudeste
316950,2007,0,Sudeste
316950,2010,0,Sudeste
316960,2007,0,Sudeste
316960,2010,0,Sudeste
316980,2007,0,Sudeste
316980,2010,0,Sudeste
316990,2007,0,Sudeste
316990,2010,0,Sudeste
317000,2007,0,Sudeste
317000,2010,0,Sudeste
317005,2007,0,Sudeste
317005,2010,0,Sudeste
317010,2007,1,Sudeste
317010,2010,1,Sudeste
317020,2007,1,Sudeste
317020,2010,1,Sudeste
317030,2007,0,Sudeste
317030,2010,0,Sudeste
317040,2007,0,Sudeste
317040,2010,0,Sudeste
317043,2007,0,Sudeste
317043,2010,0,Sudeste
317047,2007,0,Sudeste
317047,2010,0,Sudeste
317050,2007,0,Sudeste
317050,2010,0,Sudeste
317052,2007,0,Sudeste
317052,2010,0,Sudeste
317057,2007,0,Sudeste
317057,2010,0,Sudeste
317065,2007,0,Sudeste
317065,2010,0,Sudeste
317070,2007,0,Sudeste
317070,2010,0,Sudeste
317075,2007,0,Sudeste
317075,2010,0,Sudeste
317080,2007,0,Sudeste
317080,2010,0,Sudeste
317090,2007,0,Sudeste
317090,2010,0,Sudeste
317100,2007,0,Sudeste
317100,2010,0,Sudeste
317103,2007,0,Sudeste
317103,2010,0,Sudeste
317107,2007,0,Sudeste
317107,2010,0,Sudeste
317110,2007,0,Sudeste
317110,2010,0,Sudeste
317115,2007,0,Sudeste
317115,2010,0,Sudeste
317120,2007,0,Sudeste
317120,2010,0,Sudeste
317130,2007,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317130,2010,0,Sudeste
317140,2007,0,Sudeste
317140,2010,0,Sudeste
317150,2007,0,Sudeste
317150,2010,0,Sudeste
317160,2007,0,Sudeste
317160,2010,0,Sudeste
317170,2007,0,Sudeste
317170,2010,0,Sudeste
317180,2007,0,Sudeste
317180,2010,0,Sudeste
317190,2007,0,Sudeste
317190,2010,0,Sudeste
317200,2007,0,Sudeste
317200,2010,0,Sudeste
317210,2007,0,Sudeste
317210,2010,0,Sudeste
320010,2007,0,Sudeste
320010,2010,0,Sudeste
320013,2007,0,Sudeste
320013,2010,0,Sudeste
320016,2007,0,Sudeste
320016,2010,0,Sudeste
320020,2007,0,Sudeste
320020,2010,0,Sudeste
320030,2007,0,Sudeste
320030,2010,0,Sudeste
320035,2007,0,Sudeste
320035,2010,0,Sudeste
320050,2007,0,Sudeste
320050,2010,0,Sudeste
320060,2007,0,Sudeste
320060,2010,0,Sudeste
320070,2007,0,Sudeste
320070,2010,0,Sudeste
320080,2007,0,Sudeste
320080,2010,0,Sudeste
320090,2007,0,Sudeste
320090,2010,0,Sudeste
320110,2007,0,Sudeste
320110,2010,0,Sudeste
320115,2007,0,Sudeste
320115,2010,0,Sudeste
320120,2007,0,Sudeste
320120,2010,0,Sudeste
320130,2007,1,Sudeste
320130,2010,1,Sudeste
320140,2007,0,Sudeste
320140,2010,0,Sudeste
320150,2007,0,Sudeste
320150,2010,0,Sudeste
320160,2007,0,Sudeste
320160,2010,0,Sudeste
320170,2007,0,Sudeste
320170,2010,0,Sudeste
320180,2007,0,Sudeste
320180,2010,0,Sudeste
320190,2007,0,Sudeste
320190,2010,0,Sudeste
320200,2007,0,Sudeste
320200,2010,0,Sudeste
320210,2007,0,Sudeste
320210,2010,0,Sudeste
320220,2007,0,Sudeste
320220,2010,0,Sudeste
320225,2007,0,Sudeste
320225,2010,0,Sudeste
320230,2007,0,Sudeste
320230,2010,0,Sudeste
320240,2007,0,Sudeste
320240,2010,0,Sudeste
320245,2007,0,Sudeste
320245,2010,0,Sudeste
320250,2007,0,Sudeste
320250,2010,0,Sudeste
320255,2007,0,Sudeste
320255,2010,0,Sudeste
320260,2007,0,Sudeste
320260,2010,0,Sudeste
320265,2007,0,Sudeste
320265,2010,0,Sudeste
320270,2007,0,Sudeste
320270,2010,0,Sudeste
320280,2007,0,Sudeste
320280,2010,0,Sudeste
320290,2007,0,Sudeste
320290,2010,0,Sudeste
320300,2007,0,Sudeste
320300,2010,0,Sudeste
320305,2007,0,Sudeste
320305,2010,0,Sudeste
320310,2007,0,Sudeste
320310,2010,0,Sudeste
320313,2007,0,Sudeste
320313,2010,0,Sudeste
320316,2007,0,Sudeste
320316,2010,0,Sudeste
320320,2007,0,Sudeste
320320,2010,0,Sudeste
320330,2007,0,Sudeste
320330,2010,0,Sudeste
320332,2007,0,Sudeste
320332,2010,0,Sudeste
320334,2007,0,Sudeste
320334,2010,0,Sudeste
320335,2007,0,Sudeste
320335,2010,0,Sudeste
320340,2007,0,Sudeste
320340,2010,0,Sudeste
320350,2007,0,Sudeste
320350,2010,0,Sudeste
320360,2007,0,Sudeste
320360,2010,0,Sudeste
320370,2007,0,Sudeste
320370,2010,0,Sudeste
320380,2007,0,Sudeste
320380,2010,0,Sudeste
320390,2007,0,Sudeste
320390,2010,0,Sudeste
320400,2007,0,Sudeste
320400,2010,0,Sudeste
320405,2007,0,Sudeste
320405,2010,0,Sudeste
320410,2007,0,Sudeste
320410,2010,0,Sudeste
320420,2007,0,Sudeste
320420,2010,0,Sudeste
320425,2007,0,Sudeste
320425,2010,0,Sudeste
320430,2007,0,Sudeste
320430,2010,0,Sudeste
320430,2010,0,Sudeste
320430,2010,0,Sudeste
320430,2010,0,Sudeste
320435,2007,0,Sudeste
320435,2010,0,Sudeste
320440,2007,0,Sudeste
320440,2010,0,Sudeste
320450,2007,0,Sudeste
320450,2010,0,Sudeste
320455,2007,0,Sudeste
320455,2010,0,Sudeste
320460,2007,0,Sudeste
320460,2010,0,Sudeste
320465,2007,0,Sudeste
320465,2010,0,Sudeste
320470,2007,0,Sudeste
320470,2010,0,Sudeste
320480,2007,0,Sudeste
320480,2010,0,Sudeste
320490,2007,0,Sudeste
320490,2010,0,Sudeste
320495,2007,0,Sudeste
320495,2010,0,Sudeste
320500,2007,1,Sudeste
320500,2010,1,Sudeste
320501,2007,0,Sudeste
320501,2010,0,Sudeste
320503,2007,0,Sudeste
320503,2010,0,Sudeste
320506,2007,0,Sudeste
320506,2010,0,Sudeste
320510,2007,0,Sudeste
320510,2010,0,Sudeste
320510,2010,0,Sudeste
320510,2010,0,Sudeste
320510,2010,0,Sudeste
320515,2007,0,Sudeste
320515,2010,0,Sudeste
320517,2007,0,Sudeste
320517,2010,0,Sudeste
320520,2007,1,Sudeste
320520,2010,1,Sudeste
320530,2007,1,Sudeste
320530,2010,1,Sudeste
330010,2007,0,Sudeste
330010,2010,0,Sudeste
330015,2007,0,Sudeste
330015,2010,0,Sudeste
330020,2007,0,Sudeste
330020,2010,0,Sudeste
330022,2007,0,Sudeste
330022,2010,0,Sudeste
330023,2007,0,Sudeste
330023,2010,0,Sudeste
330025,2007,0,Sudeste
330025,2010,0,Sudeste
330030,2007,0,Sudeste
330030,2010,0,Sudeste
330040,2007,0,Sudeste
330040,2010,0,Sudeste
330045,2007,1,Sudeste
330045,2010,1,Sudeste
330050,2007,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330050,2010,0,Sudeste
330060,2007,0,Sudeste
330060,2010,0,Sudeste
330070,2007,0,Sudeste
330070,2010,0,Sudeste
330080,2007,0,Sudeste
330080,2010,0,Sudeste
330090,2007,0,Sudeste
330090,2010,0,Sudeste
330093,2007,0,Sudeste
330093,2010,0,Sudeste
330095,2007,0,Sudeste
330095,2010,0,Sudeste
330100,2007,1,Sudeste
330100,2010,1,Sudeste
330115,2007,0,Sudeste
330115,2010,0,Sudeste
